source,cell_id,chemistry,nominal_Ah,T_degC,c_rate_charge,c_rate_discharge,cycle,soh_pct
wheeler2025_A123_18650_LFP,Cell6c,Graphite/LFP,1.1,50.0,2.0,2.0,6000,41.131
wheeler2025_A123_18650_LFP,Cell6c,Graphite/LFP,1.1,50.0,2.0,2.0,6100,40.704
wheeler2025_A123_18650_LFP,Cell6c,Graphite/LFP,1.1,50.0,2.0,2.0,6200,40.5065
wheeler2025_A123_18650_LFP,Cell6c,Graphite/LFP,1.1,50.0,2.0,2.0,6300,39.9708
wheeler2025_A123_18650_LFP,Cell6c,Graphite/LFP,1.1,50.0,2.0,2.0,6400,39.2594
wheeler2025_A123_18650_LFP,Cell6c,Graphite/LFP,1.1,50.0,2.0,2.0,6600,38.5765
wheeler2025_A123_18650_LFP,Cell6c,Graphite/LFP,1.1,50.0,2.0,2.0,6800,37.7887
wheeler2025_A123_18650_LFP,Cell7a,Graphite/LFP,1.1,50.0,0.3333,0.3333,0,89.3724
wheeler2025_A123_18650_LFP,Cell7a,Graphite/LFP,1.1,50.0,0.3333,0.3333,100,88.5623
wheeler2025_A123_18650_LFP,Cell7a,Graphite/LFP,1.1,50.0,0.3333,0.3333,113,85.9029
wheeler2025_A123_18650_LFP,Cell7a,Graphite/LFP,1.1,50.0,0.3333,0.3333,200,84.7675
wheeler2025_A123_18650_LFP,Cell7a,Graphite/LFP,1.1,50.0,0.3333,0.3333,300,82.8652
wheeler2025_A123_18650_LFP,Cell7a,Graphite/LFP,1.1,50.0,0.3333,0.3333,400,81.3238
wheeler2025_A123_18650_LFP,Cell7a,Graphite/LFP,1.1,50.0,0.3333,0.3333,500,79.6274
wheeler2025_A123_18650_LFP,Cell7a,Graphite/LFP,1.1,50.0,0.3333,0.3333,600,76.7815
wheeler2025_A123_18650_LFP,Cell7a,Graphite/LFP,1.1,50.0,0.3333,0.3333,700,75.7325
wheeler2025_A123_18650_LFP,Cell7a,Graphite/LFP,1.1,50.0,0.3333,0.3333,800,73.3805
wheeler2025_A123_18650_LFP,Cell7a,Graphite/LFP,1.1,50.0,0.3333,0.3333,900,68.9848
wheeler2025_A123_18650_LFP,Cell7a,Graphite/LFP,1.1,50.0,0.3333,0.3333,1000,66.0287
wheeler2025_A123_18650_LFP,Cell7a,Graphite/LFP,1.1,50.0,0.3333,0.3333,1100,61.8945
wheeler2025_A123_18650_LFP,Cell7a,Graphite/LFP,1.1,50.0,0.3333,0.3333,1200,58.6449
wheeler2025_A123_18650_LFP,Cell7a,Graphite/LFP,1.1,50.0,0.3333,0.3333,1300,55.5426
wheeler2025_A123_18650_LFP,Cell7a,Graphite/LFP,1.1,50.0,0.3333,0.3333,1400,53.406
wheeler2025_A123_18650_LFP,Cell7a,Graphite/LFP,1.1,50.0,0.3333,0.3333,1500,51.4362
wheeler2025_A123_18650_LFP,Cell7a,Graphite/LFP,1.1,50.0,0.3333,0.3333,1600,47.3375
wheeler2025_A123_18650_LFP,Cell7a,Graphite/LFP,1.1,50.0,0.3333,0.3333,1700,45.2373
wheeler2025_A123_18650_LFP,Cell7a,Graphite/LFP,1.1,50.0,0.3333,0.3333,1800,43.3842
wheeler2025_A123_18650_LFP,Cell7a,Graphite/LFP,1.1,50.0,0.3333,0.3333,1900,41.8409
wheeler2025_A123_18650_LFP,Cell7a,Graphite/LFP,1.1,50.0,0.3333,0.3333,2000,40.441
wheeler2025_A123_18650_LFP,Cell7a,Graphite/LFP,1.1,50.0,0.3333,0.3333,2100,38.7631
wheeler2025_A123_18650_LFP,Cell7a,Graphite/LFP,1.1,50.0,0.3333,0.3333,2200,36.7609
wheeler2025_A123_18650_LFP,Cell7a,Graphite/LFP,1.1,50.0,0.3333,0.3333,2300,35.8121
wheeler2025_A123_18650_LFP,Cell7a,Graphite/LFP,1.1,50.0,0.3333,0.3333,2400,34.4316
wheeler2025_A123_18650_LFP,Cell7a,Graphite/LFP,1.1,50.0,0.3333,0.3333,2500,33.607
wheeler2025_A123_18650_LFP,Cell7a,Graphite/LFP,1.1,50.0,0.3333,0.3333,2600,32.3366
wheeler2025_A123_18650_LFP,Cell7a,Graphite/LFP,1.1,50.0,0.3333,0.3333,2700,31.3038
wheeler2025_A123_18650_LFP,Cell7a,Graphite/LFP,1.1,50.0,0.3333,0.3333,2800,30.4781
wheeler2025_A123_18650_LFP,Cell7a,Graphite/LFP,1.1,50.0,0.3333,0.3333,2900,30.0235
wheeler2025_A123_18650_LFP,Cell7a,Graphite/LFP,1.1,50.0,0.3333,0.3333,3000,28.8038
wheeler2025_A123_18650_LFP,Cell7a,Graphite/LFP,1.1,50.0,0.3333,0.3333,3100,28.0175
wheeler2025_A123_18650_LFP,Cell7b,Graphite/LFP,1.1,50.0,0.3333,0.3333,0,91.1888
wheeler2025_A123_18650_LFP,Cell7b,Graphite/LFP,1.1,50.0,0.3333,0.3333,100,90.1791
wheeler2025_A123_18650_LFP,Cell7b,Graphite/LFP,1.1,50.0,0.3333,0.3333,111,89.1043
wheeler2025_A123_18650_LFP,Cell7b,Graphite/LFP,1.1,50.0,0.3333,0.3333,200,86.874
wheeler2025_A123_18650_LFP,Cell7b,Graphite/LFP,1.1,50.0,0.3333,0.3333,300,84.7573
wheeler2025_A123_18650_LFP,Cell7b,Graphite/LFP,1.1,50.0,0.3333,0.3333,400,83.1564
wheeler2025_A123_18650_LFP,Cell7b,Graphite/LFP,1.1,50.0,0.3333,0.3333,500,81.6071
wheeler2025_A123_18650_LFP,Cell7b,Graphite/LFP,1.1,50.0,0.3333,0.3333,600,80.3903
wheeler2025_A123_18650_LFP,Cell7b,Graphite/LFP,1.1,50.0,0.3333,0.3333,700,77.6069
wheeler2025_A123_18650_LFP,Cell7b,Graphite/LFP,1.1,50.0,0.3333,0.3333,800,76.9018
wheeler2025_A123_18650_LFP,Cell7b,Graphite/LFP,1.1,50.0,0.3333,0.3333,900,75.7571
wheeler2025_A123_18650_LFP,Cell7b,Graphite/LFP,1.1,50.0,0.3333,0.3333,1000,74.386
wheeler2025_A123_18650_LFP,Cell7b,Graphite/LFP,1.1,50.0,0.3333,0.3333,1100,73.133
wheeler2025_A123_18650_LFP,Cell7b,Graphite/LFP,1.1,50.0,0.3333,0.3333,1200,71.5857
wheeler2025_A123_18650_LFP,Cell7b,Graphite/LFP,1.1,50.0,0.3333,0.3333,1300,70.4799
wheeler2025_A123_18650_LFP,Cell7b,Graphite/LFP,1.1,50.0,0.3333,0.3333,1400,68.115
wheeler2025_A123_18650_LFP,Cell7b,Graphite/LFP,1.1,50.0,0.3333,0.3333,1500,64.696
wheeler2025_A123_18650_LFP,Cell7b,Graphite/LFP,1.1,50.0,0.3333,0.3333,1600,63.0547
wheeler2025_A123_18650_LFP,Cell7b,Graphite/LFP,1.1,50.0,0.3333,0.3333,1700,61.0637
wheeler2025_A123_18650_LFP,Cell7b,Graphite/LFP,1.1,50.0,0.3333,0.3333,1800,58.7687
wheeler2025_A123_18650_LFP,Cell7b,Graphite/LFP,1.1,50.0,0.3333,0.3333,1900,58.2049
wheeler2025_A123_18650_LFP,Cell7b,Graphite/LFP,1.1,50.0,0.3333,0.3333,2000,55.0683
wheeler2025_A123_18650_LFP,Cell7b,Graphite/LFP,1.1,50.0,0.3333,0.3333,2100,53.3231
wheeler2025_A123_18650_LFP,Cell7b,Graphite/LFP,1.1,50.0,0.3333,0.3333,2200,51.924
wheeler2025_A123_18650_LFP,Cell7b,Graphite/LFP,1.1,50.0,0.3333,0.3333,2300,50.3446
wheeler2025_A123_18650_LFP,Cell7b,Graphite/LFP,1.1,50.0,0.3333,0.3333,2400,48.578
wheeler2025_A123_18650_LFP,Cell7b,Graphite/LFP,1.1,50.0,0.3333,0.3333,2500,46.8801
wheeler2025_A123_18650_LFP,Cell7b,Graphite/LFP,1.1,50.0,0.3333,0.3333,2600,45.7311
wheeler2025_A123_18650_LFP,Cell7b,Graphite/LFP,1.1,50.0,0.3333,0.3333,2700,44.1878
wheeler2025_A123_18650_LFP,Cell7b,Graphite/LFP,1.1,50.0,0.3333,0.3333,2800,42.9558
wheeler2025_A123_18650_LFP,Cell7b,Graphite/LFP,1.1,50.0,0.3333,0.3333,2900,42.3146
wheeler2025_A123_18650_LFP,Cell7b,Graphite/LFP,1.1,50.0,0.3333,0.3333,3000,41.0611
wheeler2025_A123_18650_LFP,Cell7b,Graphite/LFP,1.1,50.0,0.3333,0.3333,3100,39.7176
wheeler2025_A123_18650_LFP,Cell7b,Graphite/LFP,1.1,50.0,0.3333,0.3333,3200,39.1325
wheeler2025_A123_18650_LFP,Cell7b,Graphite/LFP,1.1,50.0,0.3333,0.3333,3300,38.1949
wheeler2025_A123_18650_LFP,Cell7c,Graphite/LFP,1.1,50.0,0.3333,0.3333,0,91.3419
wheeler2025_A123_18650_LFP,Cell7c,Graphite/LFP,1.1,50.0,0.3333,0.3333,100,89.4558
wheeler2025_A123_18650_LFP,Cell7c,Graphite/LFP,1.1,50.0,0.3333,0.3333,111,88.65
wheeler2025_A123_18650_LFP,Cell7c,Graphite/LFP,1.1,50.0,0.3333,0.3333,200,86.2285
wheeler2025_A123_18650_LFP,Cell7c,Graphite/LFP,1.1,50.0,0.3333,0.3333,300,84.0645
wheeler2025_A123_18650_LFP,Cell7c,Graphite/LFP,1.1,50.0,0.3333,0.3333,400,83.6381
wheeler2025_A123_18650_LFP,Cell7c,Graphite/LFP,1.1,50.0,0.3333,0.3333,500,81.5563
wheeler2025_A123_18650_LFP,Cell7c,Graphite/LFP,1.1,50.0,0.3333,0.3333,600,79.2294
wheeler2025_A123_18650_LFP,Cell7c,Graphite/LFP,1.1,50.0,0.3333,0.3333,700,79.1359
wheeler2025_A123_18650_LFP,Cell7c,Graphite/LFP,1.1,50.0,0.3333,0.3333,800,76.1173
wheeler2025_A123_18650_LFP,Cell7c,Graphite/LFP,1.1,50.0,0.3333,0.3333,900,74.7101
wheeler2025_A123_18650_LFP,Cell7c,Graphite/LFP,1.1,50.0,0.3333,0.3333,1000,73.6886
wheeler2025_A123_18650_LFP,Cell7c,Graphite/LFP,1.1,50.0,0.3333,0.3333,1100,71.2536
wheeler2025_A123_18650_LFP,Cell7c,Graphite/LFP,1.1,50.0,0.3333,0.3333,1200,68.8818
wheeler2025_A123_18650_LFP,Cell7c,Graphite/LFP,1.1,50.0,0.3333,0.3333,1300,67.1048
wheeler2025_A123_18650_LFP,Cell7c,Graphite/LFP,1.1,50.0,0.3333,0.3333,1400,62.4401
wheeler2025_A123_18650_LFP,Cell7c,Graphite/LFP,1.1,50.0,0.3333,0.3333,1500,59.2188
wheeler2025_A123_18650_LFP,Cell7c,Graphite/LFP,1.1,50.0,0.3333,0.3333,1600,57.6125
wheeler2025_A123_18650_LFP,Cell7c,Graphite/LFP,1.1,50.0,0.3333,0.3333,1700,55.7499
wheeler2025_A123_18650_LFP,Cell7c,Graphite/LFP,1.1,50.0,0.3333,0.3333,1800,54.8008
wheeler2025_A123_18650_LFP,Cell7c,Graphite/LFP,1.1,50.0,0.3333,0.3333,1900,52.9156
wheeler2025_A123_18650_LFP,Cell7c,Graphite/LFP,1.1,50.0,0.3333,0.3333,2000,50.3727
wheeler2025_A123_18650_LFP,Cell7c,Graphite/LFP,1.1,50.0,0.3333,0.3333,2100,49.2915
wheeler2025_A123_18650_LFP,Cell7c,Graphite/LFP,1.1,50.0,0.3333,0.3333,2200,47.9317
wheeler2025_A123_18650_LFP,Cell7c,Graphite/LFP,1.1,50.0,0.3333,0.3333,2300,47.2113
wheeler2025_A123_18650_LFP,Cell7c,Graphite/LFP,1.1,50.0,0.3333,0.3333,2400,45.7565
wheeler2025_A123_18650_LFP,Cell7c,Graphite/LFP,1.1,50.0,0.3333,0.3333,2500,44.8938
wheeler2025_A123_18650_LFP,Cell7c,Graphite/LFP,1.1,50.0,0.3333,0.3333,2600,43.4585
wheeler2025_A123_18650_LFP,Cell7c,Graphite/LFP,1.1,50.0,0.3333,0.3333,2700,42.9265
wheeler2025_A123_18650_LFP,Cell7c,Graphite/LFP,1.1,50.0,0.3333,0.3333,2800,42.0634
wheeler2025_A123_18650_LFP,Cell7c,Graphite/LFP,1.1,50.0,0.3333,0.3333,2900,41.034
wheeler2025_A123_18650_LFP,Cell7c,Graphite/LFP,1.1,50.0,0.3333,0.3333,3000,39.8138
wheeler2025_A123_18650_LFP,Cell7c,Graphite/LFP,1.1,50.0,0.3333,0.3333,3100,38.9287
wheeler2025_A123_18650_LFP,Cell7c,Graphite/LFP,1.1,50.0,0.3333,0.3333,3200,38.6439
wheeler2025_A123_18650_LFP,Cell7c,Graphite/LFP,1.1,50.0,0.3333,0.3333,3300,37.5287
